,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
246,32,9,2,5,0,0,0,1,6,1,79,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
247,36,9,2,3,0,2,0,1,6,1,142,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
248,36,1,2,3,0,0,2,1,6,1,389,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
249,33,7,2,3,0,0,0,1,6,1,702,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
250,40,9,0,5,0,0,0,1,6,1,151,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
251,41,1,1,0,0,2,0,1,6,1,211,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
252,51,7,1,1,0,2,0,1,6,1,117,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
253,36,9,1,5,0,2,0,1,6,1,232,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
254,28,7,1,7,0,0,0,1,6,1,408,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
255,53,7,1,3,0,2,2,1,6,1,370,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
256,58,1,1,2,1,2,0,1,6,1,179,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
257,45,4,1,2,0,0,2,1,6,1,46,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
258,43,9,1,7,0,2,0,1,6,1,200,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
259,33,0,1,3,0,0,2,1,6,1,50,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
260,33,0,1,3,0,0,2,1,6,1,181,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
261,27,1,2,1,0,1,1,1,6,1,119,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
262,42,9,1,3,0,0,0,1,6,1,361,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
263,43,0,0,2,0,0,0,1,6,1,73,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
264,42,0,1,6,0,0,0,1,6,1,67,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
265,27,1,2,1,0,0,0,1,6,1,350,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
266,34,6,2,6,0,2,0,1,6,1,150,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
267,31,8,2,6,1,0,0,1,6,1,332,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
268,54,4,0,6,0,0,0,1,6,1,611,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
269,40,6,1,0,1,0,0,1,6,1,58,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
270,52,10,1,3,1,2,0,1,6,1,151,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
271,47,4,0,6,0,0,0,1,6,1,89,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
272,49,3,1,2,1,0,0,1,6,1,152,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
273,32,0,2,3,0,0,0,1,6,1,611,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
274,49,3,2,3,1,2,2,1,6,1,110,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
275,50,1,1,2,1,0,0,1,6,1,463,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
276,34,7,1,3,0,0,0,1,6,1,962,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
277,55,1,1,0,1,0,0,1,6,1,102,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
278,47,9,2,2,0,0,0,1,6,1,10,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
279,51,5,1,5,0,0,0,1,6,1,118,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
280,47,1,1,1,0,0,0,1,6,1,92,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
281,56,9,1,0,0,2,0,1,6,1,143,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
282,53,0,1,2,0,0,0,1,6,1,189,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
283,36,1,1,2,0,2,0,1,6,1,75,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
284,42,1,0,2,0,2,0,1,6,1,189,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
285,44,1,0,1,0,0,0,1,6,1,55,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
286,39,3,1,2,0,2,0,1,6,1,935,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
287,37,0,2,3,0,2,2,1,6,1,56,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
288,60,1,1,7,1,2,0,1,6,1,5,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
289,36,7,1,3,0,0,0,1,6,1,225,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
290,42,4,0,6,0,2,0,1,6,1,125,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
291,31,0,1,3,0,2,2,1,6,1,286,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
292,53,9,0,5,1,0,2,1,6,1,206,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
293,45,1,1,0,0,2,0,1,6,1,164,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
294,37,9,2,5,0,2,0,1,6,1,98,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
295,47,6,1,5,0,0,0,1,6,1,446,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
296,49,1,0,3,0,0,2,1,6,1,742,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
297,36,0,1,6,0,2,0,1,6,1,120,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
298,35,7,0,3,0,0,0,1,6,1,122,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
299,38,11,1,7,1,0,0,1,6,1,362,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
300,38,7,2,3,1,0,0,1,6,1,357,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
301,50,1,0,3,1,0,2,1,6,1,200,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
302,59,5,1,5,1,0,0,1,6,1,107,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
303,43,11,1,7,0,2,0,1,6,1,267,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
304,42,0,1,3,0,2,0,1,6,1,248,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
305,40,0,1,1,1,2,0,1,6,1,215,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
306,46,1,1,7,1,0,0,1,6,1,209,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
307,57,3,0,0,0,2,2,1,6,1,205,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
308,42,0,1,6,0,2,0,1,6,1,261,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
309,41,1,1,0,0,2,0,1,6,1,83,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
310,54,4,0,6,0,2,0,1,6,1,106,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
311,27,0,2,6,0,0,0,1,6,1,106,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
312,36,0,1,3,0,0,0,1,6,1,108,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
313,58,1,1,5,1,2,0,1,6,1,214,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
314,40,4,1,6,1,2,0,1,6,1,358,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
315,34,0,2,2,1,0,0,1,6,1,453,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
316,33,0,0,3,0,0,0,1,6,1,364,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
317,56,5,1,1,0,0,0,1,6,1,136,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
318,42,1,1,2,0,0,0,1,6,1,173,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
319,43,7,1,3,0,2,0,1,6,1,241,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
320,54,4,2,2,0,2,0,1,6,1,224,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
321,53,0,2,1,0,2,2,1,6,1,148,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
322,42,9,2,7,0,0,0,1,6,1,230,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
323,40,7,1,1,1,0,0,1,6,1,199,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
324,54,9,1,5,0,2,2,1,6,1,196,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
325,40,3,2,5,0,0,0,1,6,1,111,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
326,26,0,2,6,0,2,0,1,6,1,231,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
327,33,0,1,3,0,0,0,1,6,1,316,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
328,35,1,1,2,1,0,0,1,6,1,240,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
329,36,0,1,3,0,0,0,1,6,1,669,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
330,29,7,2,3,0,2,0,1,6,1,425,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
331,36,1,1,2,0,2,0,1,6,1,121,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
332,35,4,1,3,0,2,0,1,6,1,174,5,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
333,50,6,2,6,0,0,2,1,6,1,88,5,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
334,46,7,1,3,1,2,0,1,6,1,313,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
335,49,2,1,3,0,2,0,1,6,1,135,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
336,42,9,2,5,1,2,0,1,6,1,152,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
337,36,1,2,3,0,2,2,1,6,1,402,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
338,55,1,1,2,1,2,0,1,6,1,221,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
339,41,4,1,6,1,0,0,1,6,1,213,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
340,57,4,1,5,1,2,0,1,6,1,144,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
341,32,7,2,3,0,2,0,1,6,1,158,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
342,49,0,1,2,0,0,0,1,6,1,220,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
343,57,11,1,7,1,2,0,1,6,1,325,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
344,58,1,0,0,0,2,0,1,6,1,254,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
345,52,9,1,3,0,2,0,1,6,1,503,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
346,50,7,0,5,0,0,0,1,6,1,680,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
347,41,1,2,2,1,2,0,1,6,1,421,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
348,33,2,1,6,0,2,0,1,6,1,130,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
349,57,1,1,0,0,0,0,1,6,1,164,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
350,48,1,1,1,1,0,0,1,6,1,174,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
351,55,9,1,5,0,0,0,1,6,1,113,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
352,38,4,1,6,0,0,0,1,6,1,195,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
353,38,7,1,3,0,2,0,1,6,1,347,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
354,53,0,1,6,0,2,0,1,6,1,208,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
355,43,10,2,6,0,0,0,1,6,1,404,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
356,36,1,2,3,0,0,0,1,6,1,396,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
357,32,1,1,2,0,0,0,1,6,1,98,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
358,33,7,1,0,0,0,0,1,6,1,229,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
359,58,2,1,0,0,2,0,1,6,1,350,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
360,40,10,0,3,1,0,0,1,6,3,88,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
361,57,4,1,6,0,2,0,1,6,3,379,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
362,45,9,1,3,0,2,0,1,6,3,168,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
363,42,1,1,0,1,2,0,1,6,3,190,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
364,46,0,1,6,0,2,0,1,6,3,158,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
365,36,9,1,6,0,0,0,1,6,3,210,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
366,41,6,1,3,0,2,0,1,6,3,102,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
367,57,0,0,2,0,0,0,1,6,3,306,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
368,49,1,1,2,1,2,0,1,6,3,64,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
369,56,4,0,3,0,0,0,1,6,3,218,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
370,37,1,1,2,0,0,0,1,6,3,77,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
371,37,1,1,2,0,0,2,1,6,3,54,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
372,46,0,2,3,0,2,0,1,6,3,344,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
373,22,1,2,2,0,2,0,1,6,3,195,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
374,43,7,1,3,0,0,0,1,6,3,202,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
375,49,1,1,7,0,0,0,1,6,3,286,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
376,41,9,1,1,0,2,0,1,6,3,278,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
377,38,0,2,6,0,0,0,1,6,3,189,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
378,33,0,1,2,0,0,0,1,6,3,83,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
379,49,0,1,6,0,2,2,1,6,3,18,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
380,30,1,2,7,0,0,0,1,6,3,184,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
381,33,0,1,2,0,2,0,1,6,3,235,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
382,34,4,2,6,0,0,0,1,6,3,290,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
383,30,8,2,7,1,0,0,1,6,3,133,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
384,59,4,1,0,1,2,2,1,6,3,318,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
385,59,4,1,0,1,1,1,1,6,3,437,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
386,41,6,1,6,0,0,0,1,6,3,402,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
387,48,3,1,1,1,2,2,1,6,3,501,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
388,28,11,2,7,1,2,2,1,6,3,1201,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
389,44,7,1,3,0,2,0,1,6,3,1030,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
390,59,5,3,6,1,0,0,1,6,3,253,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
391,50,4,1,3,1,0,0,1,6,3,149,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
392,35,0,1,6,0,0,0,1,6,3,144,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
393,42,0,1,3,0,0,0,1,6,3,69,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
394,45,0,1,2,0,0,0,1,6,3,243,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
395,36,9,1,5,0,0,0,1,6,3,769,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
396,56,7,1,3,1,0,0,1,6,3,135,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
397,29,1,0,0,0,0,0,1,6,3,231,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
398,41,6,1,6,0,2,2,1,6,3,442,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
399,42,1,1,2,1,0,0,1,6,3,199,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
400,52,7,2,3,0,0,0,1,6,3,455,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
401,48,7,1,3,1,1,1,1,6,3,152,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
402,31,1,1,3,1,2,0,1,6,3,124,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
403,43,10,1,6,1,2,0,1,6,3,424,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
404,36,1,1,0,1,0,0,1,6,3,43,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
405,42,2,1,6,0,2,0,1,6,3,154,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
406,52,7,0,1,0,0,0,1,6,3,393,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
407,39,0,1,3,0,2,0,1,6,3,203,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
408,36,7,1,3,0,0,2,1,6,3,140,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
409,42,1,1,2,1,2,0,1,6,3,326,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
410,41,0,1,3,0,0,0,1,6,3,483,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
411,55,9,1,0,0,0,2,1,6,3,259,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
412,30,1,1,2,0,0,0,1,6,3,227,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
413,57,5,3,0,0,0,0,1,6,3,673,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
414,45,2,1,0,1,2,0,1,6,3,576,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
415,51,1,1,0,1,2,2,1,6,3,180,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
416,39,6,2,2,1,2,2,1,6,3,90,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
417,47,0,1,3,1,0,0,1,6,3,505,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
418,27,7,1,3,0,2,0,1,6,3,245,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
419,34,9,2,6,0,2,0,1,6,3,186,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
420,57,1,1,0,1,2,0,1,6,3,208,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
421,43,2,1,0,0,0,0,1,6,3,623,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
422,49,1,1,0,1,0,0,1,6,3,180,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
423,39,4,1,6,1,0,0,1,6,3,496,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
424,38,1,1,0,1,2,0,1,6,3,118,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
425,49,1,1,2,0,0,0,1,6,3,102,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
426,58,4,1,1,0,0,0,1,6,3,342,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
427,43,9,1,5,0,2,0,1,6,3,225,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
428,50,11,1,7,1,2,0,1,6,3,185,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
429,31,7,1,3,1,0,0,1,6,3,276,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
430,43,6,0,6,0,0,0,1,6,3,87,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
431,43,6,1,2,1,0,0,1,6,3,744,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
432,30,6,2,6,0,2,0,1,6,3,262,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
433,27,7,2,5,0,2,2,1,6,3,271,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
434,51,7,1,7,1,0,0,1,6,3,141,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
435,37,9,1,5,0,2,0,1,6,3,198,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
436,46,3,1,2,0,2,0,1,6,3,150,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
437,35,1,1,5,0,0,0,1,6,3,241,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
438,47,0,0,6,0,0,0,1,6,3,196,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
439,46,4,1,7,0,2,0,1,6,3,149,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
440,40,9,1,5,1,0,2,1,6,3,264,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
441,26,3,1,6,0,0,0,1,6,3,246,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
442,32,1,0,2,1,0,0,1,6,3,309,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
443,45,4,1,6,0,2,0,1,6,3,140,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
444,34,0,1,2,0,0,0,1,6,3,175,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
445,47,1,1,7,1,0,0,1,6,3,136,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
446,42,9,1,5,0,0,0,1,6,3,1623,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
447,57,9,1,0,1,0,2,1,6,3,50,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
448,57,9,1,0,1,0,0,1,6,3,101,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
449,38,1,1,0,0,0,2,1,6,3,144,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
450,57,9,1,0,1,0,0,1,6,3,238,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
451,28,8,2,2,1,2,0,1,6,3,354,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
452,60,4,1,6,0,0,0,1,6,3,451,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
453,48,0,1,6,0,2,0,1,6,3,159,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
454,47,9,1,5,0,2,0,1,6,3,170,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
455,40,0,1,3,0,0,0,1,6,3,243,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
456,51,4,1,5,1,2,0,1,6,3,141,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
457,48,10,2,0,0,2,0,1,6,3,112,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
458,54,3,1,0,0,0,0,1,6,3,262,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
459,40,1,1,1,0,0,2,1,6,3,53,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
460,44,0,2,2,1,0,0,1,6,3,134,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
461,42,9,0,3,0,0,0,1,6,3,204,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
462,52,6,1,6,0,2,0,1,6,3,678,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
463,31,1,2,2,0,2,0,1,6,3,182,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
464,32,7,1,3,0,0,0,1,6,3,162,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
465,44,0,1,3,0,2,2,1,6,3,177,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
466,39,4,1,1,1,0,0,1,6,3,27,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
467,57,4,1,5,1,2,0,1,6,3,699,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
468,52,0,1,0,0,2,0,1,6,3,358,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
469,42,4,1,6,0,0,0,1,6,3,1677,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
470,42,9,2,5,1,1,1,1,6,3,529,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
471,43,4,1,5,0,2,0,1,6,3,310,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
472,31,0,0,3,0,0,0,1,6,3,47,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
473,29,0,1,6,1,2,0,1,6,3,379,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
474,57,1,0,0,0,0,0,1,6,3,30,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
475,44,1,1,2,1,0,0,1,6,3,472,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
476,59,11,1,7,1,0,0,1,6,3,113,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
477,39,1,1,0,1,0,0,1,6,3,114,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
478,57,5,1,6,0,0,0,1,6,3,116,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
479,41,4,1,7,1,0,0,1,6,3,448,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
480,37,9,2,3,1,0,2,1,6,3,264,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
481,38,7,1,3,0,2,0,1,6,3,169,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
482,42,5,1,0,0,0,0,1,6,3,145,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
483,49,11,1,7,1,2,0,1,6,3,288,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
484,54,4,1,1,1,2,2,1,6,3,381,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
485,36,0,1,6,0,1,1,1,6,3,176,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
486,32,0,2,6,1,0,0,1,6,3,215,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
487,35,9,1,5,0,2,0,1,6,3,278,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
488,45,3,1,5,1,0,0,1,6,3,188,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
489,56,9,1,7,0,2,0,1,6,3,174,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
490,34,9,1,6,0,2,0,1,6,3,226,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
491,41,10,1,2,1,0,0,1,6,3,111,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
492,41,7,1,2,0,0,0,1,6,3,157,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
493,36,1,1,2,1,0,0,1,6,3,46,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
